,id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
26,2412858696,2412858696,SaeedAmidi,Silicon Valley,"Founder & CEO of @PlugandPlayTC | Partner @ Amidzad | Investor in @PayPal, @DropBox, @LendingClub | Serial Entrepreneur | #Plugin",http://t.co/u84PmcG6yq,2475,217,99,Wed Mar 26 16:41:03 +0000 2014,488,False,297,en,"{u'contributors': None, u'truncated': True, u'text': u'Every summer the brightest and best of our future walks through the doors at our @PlugandPlayTC #HQ office in\u2026 https://t.co/xquvoD0nDP', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1019712675855527936, u'favorite_count': 30, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 17392100, u'indices': [81, 95], u'id_str': u'17392100', u'screen_name': u'PlugandPlayTC', u'name': u'Plug and Play'}], u'hashtags': [{u'indices': [96, 99], u'text': u'HQ'}], u'urls': [{u'url': u'https://t.co/xquvoD0nDP', u'indices': [111, 134], u'expanded_url': u'https://twitter.com/i/web/status/1019712675855527936', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 7, u'id_str': u'1019712675855527936', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Wed Jul 18 22:37:01 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,SaeedAmidi,0
27,2430477224,2430477224,GabenValveGames,,CEO of Valve Software,,370,56,17,Sun Apr 06 13:41:00 +0000 2014,0,False,4,en,"{u'contributors': None, u'truncated': False, u'text': u'#GarrysMod by @FcpnchStds is also going to come out with an updated version where it will run the #Source2Engine once we are done making it.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 452805631406538752, u'favorite_count': 8, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 584087160, u'indices': [14, 25], u'id_str': u'584087160', u'screen_name': u'FcpnchStds', u'name': u'Facepunch Studios'}], u'hashtags': [{u'indices': [0, 10], u'text': u'GarrysMod'}, {u'indices': [98, 112], u'text': u'Source2Engine'}], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'452805631406538752', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Apr 06 13:50:49 +0000 2014', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Gabe Newell,0
28,2441768893,2441768893,KeithBlock,,"Co-CEO @Salesforce. Boston sports fan, love history, fan of Eddie, Joe, Bruce, and the dropkicks",https://t.co/vF29RdaIpZ,8949,254,145,Sun Apr 13 14:05:35 +0000 2014,264,False,575,en,"{u'contributors': None, u'truncated': False, u'text': u'Welcome aboard Brad!  Excited to have you here!!!!   @salesforce https://t.co/NuChCES96I', u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 1029131714789101569, u'favorite_count': 89, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'quoted_status_id': 1029007466833559552, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 33612317, u'indices': [53, 64], u'id_str': u'33612317', u'screen_name': u'salesforce', u'name': u'Salesforce'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/NuChCES96I', u'indices': [65, 88], u'expanded_url': u'https://twitter.com/salesforcenews/status/1029007466833559552', u'display_url': u'twitter.com/salesforcenews\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 9, u'id_str': u'1029131714789101569', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Aug 13 22:24:55 +0000 2018', u'quoted_status_id_str': u'1029007466833559552', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Keith Block,0
29,2795845802,2795845802,rabovitz,here on earth,"This is me - friend of people, animals, and robots. Founder and CEO of @MagicLeap. Building the Magicverse :)",,18756,361,423,Sun Sep 07 12:23:26 +0000 2014,4217,False,1720,en,"{u'contributors': None, u'truncated': False, u'text': u'We are getting amazing and good feedback and will incorporate as much as possible in our software updates.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1030289883900899328, u'favorite_count': 8, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 3, u'id_str': u'1030289883900899328', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Fri Aug 17 03:07:04 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Rony Abovitz,0
30,2810270363,2810270363,adenatfriedman,"New York, NY",President and CEO of @Nasdaq,https://t.co/sW0vb0jpBm,8998,3427,322,Mon Oct 06 13:08:49 +0000 2014,1018,True,2227,en,"{u'contributors': None, u'truncated': True, u'text': u'#TuesdayThoughts @sap_iO #demoday interview @Nasdaq #NasdaqSpotlight\U0001f4a1#SAPiONY Founder &amp; CEO Lisa XU @nopsec providi\u2026 https://t.co/l7ohN8p7sj', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1029219657738330112, u'favorite_count': 14, u'source': u'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 746785338345959425, u'indices': [17, 24], u'id_str': u'746785338345959425', u'screen_name': u'sap_iO', u'name': u'SAP.iO'}, {u'id': 18639734, u'indices': [44, 51], u'id_str': u'18639734', u'screen_name': u'Nasdaq', u'name': u'Nasdaq'}, {u'id': 78091704, u'indices': [104, 111], u'id_str': u'78091704', u'screen_name': u'nopsec', u'name': u'NopSec'}], u'hashtags': [{u'indices': [0, 16], u'text': u'TuesdayThoughts'}, {u'indices': [25, 33], u'text': u'demoday'}, {u'indices': [52, 68], u'text': u'NasdaqSpotlight'}, {u'indices': [69, 77], u'text': u'SAPiONY'}], u'urls': [{u'url': u'https://t.co/l7ohN8p7sj', u'indices': [121, 144], u'expanded_url': u'https://twitter.com/i/web/status/1029219657738330112', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 13, u'id_str': u'1029219657738330112', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Tue Aug 14 04:14:23 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Adena Friedman,0
31,2815725451,2815725451,ReneeJJames,,President - Intel Corporation,,2472,19,100,Wed Sep 17 21:48:20 +0000 2014,1,False,14,en,"{u'contributors': None, u'truncated': False, u'text': u'Outstanding CES show for Intel.  Thank you to all our hard working employees and partners that made it happen.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 553262483381563392, u'favorite_count': 41, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 14, u'id_str': u'553262483381563392', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu Jan 08 18:50:29 +0000 2015', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Renée James,0
32,2882695817,2882695817,CherWang,"Taipei, San Francisco","ICT entrepreneur; Chairwoman and CEO of @HTC Corp. Enjoys
tennis, jogging, and exploring how technology can be used to improve lives.",http://t.co/K0RbAEtHCc,5940,44,130,Tue Nov 18 14:52:36 +0000 2014,50,True,76,en,"{u'contributors': None, u'truncated': True, u'text': u'Exciting opportunities ahead with Rick @rosterloh @Google. With this agreement, we are making both of our companies\u2026 https://t.co/Awd4vsrFi9', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 910758929067524096, u'favorite_count': 415, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 7667442, u'indices': [39, 49], u'id_str': u'7667442', u'screen_name': u'rosterloh', u'name': u'Rick Osterloh'}, {u'id': 20536157, u'indices': [50, 57], u'id_str': u'20536157', u'screen_name': u'Google', u'name': u'Google'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Awd4vsrFi9', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/910758929067524096', u'display_url': u'twitter.com/i/web/status/9\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 121, u'id_str': u'910758929067524096', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Thu Sep 21 06:53:44 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Cher Wang,0
33,2888895350,2888895350,USCTO44,"Washington, D.C.",This is an archive of an Obama Administration account maintained by the National Archives and Records Administration (NARA).,https://t.co/OTH6srPzMw,27802,215,696,Mon Nov 03 19:41:59 +0000 2014,2086,True,754,en,"{u'contributors': None, u'truncated': True, u'text': u'President George Washington, First Annual Message - Jan 8, 1790 ""Knowledge is, in every country, the surest basis o\u2026 https://t.co/ROSPuBPc7D', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 822097193607823360, u'favorite_count': 83, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/ROSPuBPc7D', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/822097193607823360', u'display_url': u'twitter.com/i/web/status/8\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 39, u'id_str': u'822097193607823360', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Thu Jan 19 15:03:39 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Megan Smith -Archive,0
34,3003813372,3003813372,yokymatsuoka,,"Former robotics professor, co-founder of Google [x], VP, Technology @Nest, MacArthur Fellow.",,4011,2,143,Fri Jan 30 19:54:44 +0000 2015,0,False,3,en,"{u'contributors': None, u'truncated': False, u'text': u'@aroetter @twitter Thank you and everyone at Twitter for being so supportive and understanding.', u'is_quote_status': False, u'in_reply_to_status_id': 596824688837308416, u'id': 596825628394987520, u'favorite_count': 25, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 93954161, u'indices': [0, 9], u'id_str': u'93954161', u'screen_name': u'aroetter', u'name': u'Alex Roetter'}, {u'id': 783214, u'indices': [10, 18], u'id_str': u'783214', u'screen_name': u'Twitter', u'name': u'Twitter'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'aroetter', u'in_reply_to_user_id': 93954161, u'retweet_count': 0, u'id_str': u'596825628394987520', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'93954161', u'lang': u'en', u'created_at': u'Fri May 08 23:54:52 +0000 2015', u'in_reply_to_status_id_str': u'596824688837308416', u'place': None}",True,False,False,Yoky Matsuoka,0
35,3030922321,3030922321,DJ44,"Washington, D.C.","U.S. Chief Data Scientist, OSTP.  This is an archive of an Obama Administration account, maintained by the National Archives and Records Administration (NARA).",https://t.co/7Nk2Q6446g,33996,716,733,Thu Feb 19 17:34:31 +0000 2015,2812,True,3742,en,"{u'contributors': None, u'truncated': True, u'text': u""Data Science is a team sport. I'm \U0001f64f for all of you &amp; this opportunity.\n\nGoing forward, find me at @dpatil as we kee\u2026 https://t.co/0TTY50KAQ1"", u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 821383684959965184, u'favorite_count': 996, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 14839109, u'indices': [102, 109], u'id_str': u'14839109', u'screen_name': u'dpatil', u'name': u'dj patil'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/0TTY50KAQ1', u'indices': [121, 144], u'expanded_url': u'https://twitter.com/i/web/status/821383684959965184', u'display_url': u'twitter.com/i/web/status/8\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 293, u'id_str': u'821383684959965184', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Tue Jan 17 15:48:25 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,DJ Patil (NARA),0
36,3086678501,3086678501,marcericlore,,"President & CEO, https://t.co/VFnLsKKbds | Founder & CEO, https://t.co/DjDdahk2rb",https://t.co/DjDdahk2rb,3396,14,98,Wed Mar 11 12:51:00 +0000 2015,26,True,13,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @WalmartNewsroom: $WMT U.S. e-commerce saw sales and GMV increase 63% and 69%, respectively. Majority was organic growth from https://t.\u2026', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 865204334480568320, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [{u'indices': [21, 25], u'text': u'WMT'}], u'user_mentions': [{u'id': 39820738, u'indices': [3, 19], u'id_str': u'39820738', u'screen_name': u'WalmartNewsroom', u'name': u'Walmart Newsroom'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 39, u'id_str': u'865204334480568320', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': True, u'text': u'$WMT U.S. e-commerce saw sales and GMV increase 63% and 69%, respectively. Majority was organic growth from\u2026 https://t.co/jaJQxHV34b', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 865170876085547008, u'favorite_count': 74, u'source': u'<a href=""https://www.percolate.com"" rel=""nofollow"">Percolate</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [{u'indices': [0, 4], u'text': u'WMT'}], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/jaJQxHV34b', u'indices': [109, 132], u'expanded_url': u'https://twitter.com/i/web/status/865170876085547008', u'display_url': u'twitter.com/i/web/status/8\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 39, u'id_str': u'865170876085547008', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Thu May 18 11:43:05 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu May 18 13:56:02 +0000 2017', u'in_reply_to_status_id_str': None, u'place': None}",False,False,False,Marc Lore,0
37,3103760630,3103760630,ryanmontoya,"Sacramento, CA","CTO Strategy, Technology & Innovation @SacramentoKings @Golden1Center",http://t.co/gBzqj6o3CI,512,858,16,Sun Mar 22 21:01:52 +0000 2015,339,True,80,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @MichelleObama: Sometimes truth transcends party. https://t.co/TeFM7NmNzU', u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 1008849972358311936, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'quoted_status_id': 1008526531734458375, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 409486555, u'indices': [3, 17], u'id_str': u'409486555', u'screen_name': u'MichelleObama', u'name': u'Michelle Obama'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/TeFM7NmNzU', u'indices': [53, 76], u'expanded_url': u'https://twitter.com/laurawbush/status/1008526531734458375', u'display_url': u'twitter.com/laurawbush/sta\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 131297, u'id_str': u'1008849972358311936', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'Sometimes truth transcends party. https://t.co/TeFM7NmNzU', u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 1008768272895012867, u'favorite_count': 483243, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'quoted_status_id': 1008526531734458375, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/TeFM7NmNzU', u'indices': [34, 57], u'expanded_url': u'https://twitter.com/laurawbush/status/1008526531734458375', u'display_url': u'twitter.com/laurawbush/sta\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 131297, u'id_str': u'1008768272895012867', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Jun 18 17:47:52 +0000 2018', u'quoted_status_id_str': u'1008526531734458375', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Mon Jun 18 23:12:31 +0000 2018', u'quoted_status_id_str': u'1008526531734458375', u'in_reply_to_status_id_str': None, u'place': None}",False,False,True,Ryan Montoya,0
38,3339261074,3339261074,PGelsinger,"California, USA","CEO @VMware. Engineering pioneer, proud grandfather, Christian, philanthropist, farm boy at heart. Values are the most enduring thing leaders create.",https://t.co/lnlBMQYHzO,16353,81,318,Tue Aug 25 16:47:18 +0000 2015,1125,True,1708,en,"{u'contributors': None, u'truncated': False, u'text': u'Happy Anniversary! SUPER to have you on this team, @spoonen! Even greater things to come! https://t.co/rqCbdKnZy6', u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 1029363945360879616, u'favorite_count': 103, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'quoted_status_id': 1025425561240236033, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 10781952, u'indices': [51, 59], u'id_str': u'10781952', u'screen_name': u'spoonen', u'name': u'Sanjay Poonen'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/rqCbdKnZy6', u'indices': [90, 113], u'expanded_url': u'https://twitter.com/spoonen/status/1025425561240236033', u'display_url': u'twitter.com/spoonen/status\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 3, u'id_str': u'1029363945360879616', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Tue Aug 14 13:47:43 +0000 2018', u'quoted_status_id_str': u'1025425561240236033', u'in_reply_to_status_id_str': None, u'place': None}",True,False,True,Pat Gelsinger,0
39,3399337338,3399337338,ray_ofarrell,"California, USA","CTO @VMware. Proud Irishman, sea kayaking enthusiast. My passion is to support and enable
innovation to deliver products that solve real problems for customers",https://t.co/EglHLNdM2j,4288,67,97,Mon Aug 31 03:17:08 +0000 2015,159,False,332,en,"{u'contributors': None, u'truncated': False, u'text': u'@cswolf - expanding campus ...That building wasn\u2019t there 5 years ago !', u'is_quote_status': False, u'in_reply_to_status_id': 1027193222638985216, u'id': 1029221811345534976, u'favorite_count': 4, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 17778727, u'indices': [0, 7], u'id_str': u'17778727', u'screen_name': u'cswolf', u'name': u'Chris Wolf'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': u'cswolf', u'in_reply_to_user_id': 17778727, u'retweet_count': 0, u'id_str': u'1029221811345534976', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': u'17778727', u'lang': u'en', u'created_at': u'Tue Aug 14 04:22:56 +0000 2018', u'in_reply_to_status_id_str': u'1027193222638985216', u'place': None}",True,False,False,Ray O 'Farrell,0
40,4080499520,4080499520,Halsey_Minor,,"An #Internet and #tech pioneer, #HalseyMinor was a key player in the digital publishing revolution. Founder of #CNET @upholdinc @Voxelus #RealityLabs",https://t.co/3t2Vq79MT4,404,134,44,Sat Oct 31 14:23:19 +0000 2015,165,False,253,en,,True,False,False,Halsey Minor,0
41,4435227552,4435227552,stewartbrand,"Sausalito, CA","President of The Long Now Foundation--which takes no sides.  In this forum, as a private person, I do take sides occasionally.",https://t.co/0C7UG12lmc,20082,180,590,Wed Dec 02 21:48:41 +0000 2015,18562,True,4368,en,"{u'contributors': None, u'truncated': False, u'text': u""RT @HankGreelyLSJU: It interests me that many people fight this finding. It's as if we WANT there to be reasons that we can control - so we\u2026"", u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 1030214366497525760, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'quoted_status_id': 1030155090865344515, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 378272434, u'indices': [3, 18], u'id_str': u'378272434', u'screen_name': u'HankGreelyLSJU', u'name': u'Hank Greely'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 4, u'id_str': u'1030214366497525760', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': True, u'text': u""It interests me that many people fight this finding. It's as if we WANT there to be reasons that we can control - s\u2026 https://t.co/Yx6NJGQpL7"", u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 1030166329917984768, u'favorite_count': 13, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'quoted_status_id': 1030155090865344515, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': [{u'url': u'https://t.co/Yx6NJGQpL7', u'indices': [117, 140], u'expanded_url': u'https://twitter.com/i/web/status/1030166329917984768', u'display_url': u'twitter.com/i/web/status/1\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 4, u'id_str': u'1030166329917984768', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Thu Aug 16 18:56:07 +0000 2018', u'quoted_status_id_str': u'1030155090865344515', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Thu Aug 16 22:07:00 +0000 2018', u'quoted_status_id_str': u'1030155090865344515', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Stewart Brand,0
42,4528897162,4528897162,CathyEngelbert,,CEO of Deloitte. Mom of two. Lehigh grad.,https://t.co/8rPl2NCxVS,13324,287,187,Fri Dec 18 21:56:58 +0000 2015,1832,True,1692,en,"{u'contributors': None, u'truncated': False, u'text': u'Great to see @LehighU students getting into the entrepreneurial spirit! https://t.co/k2TcLKO0sL', u'is_quote_status': True, u'in_reply_to_status_id': None, u'id': 1029462997062832129, u'favorite_count': 8, u'source': u'<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>', u'quoted_status_id': 1029386434816495618, u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 77235516, u'indices': [13, 21], u'id_str': u'77235516', u'screen_name': u'LehighU', u'name': u'Lehigh University'}], u'hashtags': [], u'urls': [{u'url': u'https://t.co/k2TcLKO0sL', u'indices': [72, 95], u'expanded_url': u'https://twitter.com/lehighu/status/1029386434816495618', u'display_url': u'twitter.com/lehighu/status\u2026'}]}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 1, u'id_str': u'1029462997062832129', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'possibly_sensitive': False, u'lang': u'en', u'created_at': u'Tue Aug 14 20:21:19 +0000 2018', u'quoted_status_id_str': u'1029386434816495618', u'in_reply_to_status_id_str': None, u'place': None}",True,False,True,Cathy Engelbert,0
43,4542914599,4542914599,GundotraVic,,,,488,252,18,Sun Dec 13 01:32:56 +0000 2015,2074,False,658,en,"{u'contributors': None, u'truncated': False, u'text': u'RT @eriktorenberg: As a matter of principle, I try to speak to people the way I want to be spoken to: at 1.5x speed.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1028771253732106240, u'favorite_count': 0, u'source': u'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [{u'id': 1475495658, u'indices': [3, 17], u'id_str': u'1475495658', u'screen_name': u'eriktorenberg', u'name': u'Erik Torenberg'}], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 70, u'id_str': u'1028771253732106240', u'favorited': False, u'retweeted_status': {u'contributors': None, u'truncated': False, u'text': u'As a matter of principle, I try to speak to people the way I want to be spoken to: at 1.5x speed.', u'is_quote_status': False, u'in_reply_to_status_id': None, u'id': 1028494880991981568, u'favorite_count': 550, u'source': u'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', u'retweeted': False, u'coordinates': None, u'entities': {u'symbols': [], u'user_mentions': [], u'hashtags': [], u'urls': []}, u'in_reply_to_screen_name': None, u'in_reply_to_user_id': None, u'retweet_count': 70, u'id_str': u'1028494880991981568', u'favorited': False, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Aug 12 04:14:22 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}, u'geo': None, u'in_reply_to_user_id_str': None, u'lang': u'en', u'created_at': u'Sun Aug 12 22:32:35 +0000 2018', u'in_reply_to_status_id_str': None, u'place': None}",True,False,False,Vic Gundotra,0
